orbital,energy_hartree,occupation,ligand_population
71,-1.0005262107824857,2.0,0.016017568335469717
72,-1.000107648239516,2.0,0.03707000406496609
73,-0.9913337697430715,2.0,0.012555248104836846
74,-0.9840348956201042,2.0,0.038024632391770195
75,-0.9692050758715349,2.0,5.672661269447999e-05
76,-0.958353881734543,2.0,0.978802010736925
77,-0.9195378870071473,2.0,0.0006689458238692091
78,-0.9093865262720331,2.0,0.0050708811244687315
79,-0.88537917711245,2.0,0.9944882355810211
80,-0.8825459437615577,2.0,0.0002015475560039134
81,-0.8691334389667054,2.0,0.006588252345367717
82,-0.8551298665906883,2.0,0.9991341985589385
83,-0.8413468977082648,2.0,0.0008375861256663768
84,-0.8370348603712507,2.0,0.0030792328438572804
85,-0.8253893117065556,2.0,0.9800737908097417
86,-0.8184837062838755,2.0,0.013117547702292042
87,-0.8102068714411494,2.0,0.0050183236071755614
88,-0.8022432757262208,2.0,0.9990275990881912
89,-0.7877744813122782,2.0,0.9725614567501168
90,-0.7847719902393323,2.0,0.7998370344010663
91,-0.7835154885553747,2.0,0.22648634986581628
92,-0.7698473875081349,2.0,0.011645332365947884
93,-0.7574296951224659,2.0,0.9720471558977487
94,-0.7406111875681645,2.0,0.46064254228655616
95,-0.7397839638731104,2.0,0.5328226632735241
96,-0.7141739151015261,2.0,0.0002759152948257819
97,-0.7095829770938518,2.0,0.01006413883337765
98,-0.6923209550484302,2.0,0.014678729102818875
99,-0.669034765580574,2.0,0.009248499607232638
100,-0.665129542165491,2.0,0.1553044469226671
101,-0.6553589269411644,2.0,0.7774920670763484
102,-0.6523907042910305,2.0,0.2581649133057952
103,-0.6507900520044804,2.0,0.8609102953217028
104,-0.6502587939014817,2.0,0.13368825337457282
105,-0.646533096552464,2.0,0.7915860786078158
106,-0.6303933439874039,2.0,0.9677550760816054
107,-0.628769988943384,2.0,0.030044406838277866
108,-0.624147861517995,2.0,0.011724061153709596
109,-0.5898690653864219,2.0,0.10890671764898789
110,-0.5881957650909614,2.0,0.8254517430172865
111,-0.5701022289635229,2.0,0.3334880217100961
112,-0.5567665768832442,2.0,0.6055899718530193
113,-0.5472747496749766,2.0,0.9764621440704003
114,-0.5442350350562859,2.0,0.9844424900968488
115,-0.5429646572997787,2.0,0.02009124512695025
116,-0.535833703815625,2.0,0.8815647373025423
117,-0.5340811910460508,2.0,0.08480885463171264
118,-0.5283941655424131,2.0,0.05494259912581342
